ori_label,total_num,untargeted_num,untargeted_asr,targeted_num,targeted_asr,pixeltext_white_back_prob,pixeltext_black_back_prob,pixeltext_middle_back_prob
plate,30939,13133,0.424480429231714,1231,0.039787969876208,0.404296875,0.76025390625,0.470458984375
crutch,30939,13121,0.4240925692491677,1245,0.0402404731891787,0.87646484375,0.89013671875,0.51806640625
isopod,30939,12990,0.4198584311063706,1251,0.0404344031804518,0.0797119140625,0.360107421875,0.80322265625
cardigan,30939,14233,0.4600342609651249,1252,0.040466724845664,0.448974609375,0.482177734375,0.44384765625
breastplate,30939,16754,0.5415171789650602,1252,0.040466724845664,0.1588134765625,0.298828125,0.363037109375
rotisserie,30939,14113,0.4561556611396619,1257,0.040628333171725,0.25439453125,0.609375,0.5703125
airship,30939,14310,0.4625230291864637,1267,0.0409515498238469,0.83447265625,0.88330078125,0.9580078125
fireboat,30939,14807,0.4785868967969229,1276,0.0412424448107566,0.96142578125,0.97119140625,0.9853515625
dock,30939,13450,0.4347263971039788,1300,0.0420181647758492,0.419921875,0.6337890625,0.5810546875
padlock,30939,15176,0.4905135912602217,1314,0.0424706680888199,0.806640625,0.9306640625,0.82666015625
cornet,30939,12915,0.4174343062154562,1320,0.042664598080093,0.91357421875,0.958984375,0.9892578125
albatross,30939,14152,0.4574162060829373,1355,0.0437958563625198,0.13330078125,0.2724609375,0.43310546875
centipede,30939,14377,0.4646885807556805,1363,0.0440544296842173,0.8994140625,0.970703125,0.93017578125
violin,30939,12865,0.4158182229548466,1366,0.0441513946798539,0.87744140625,0.85693359375,0.9013671875
vault,30939,11921,0.3853065709945376,1370,0.0442806813407026,0.89306640625,0.99072265625,0.99951171875
porcupine,30939,15893,0.5136882252173632,1375,0.0444422896667636,0.201416015625,0.4873046875,0.73388671875
quilt,30939,12554,0.405766185073855,1376,0.0444746113319758,0.880859375,0.89697265625,0.8515625
cannon,30939,13428,0.4340153204693106,1420,0.0458967646013122,0.57958984375,0.94287109375,0.7802734375
jeep,30939,12596,0.4071236950127671,1424,0.046026051262161,0.9599609375,0.9951171875,0.986328125
safe,30939,11931,0.3856297876466595,1425,0.0460583729273732,0.265625,0.7080078125,0.93212890625
patas,30939,12616,0.4077701283170108,1429,0.0461876595882219,0.97509765625,0.99560546875,0.9990234375
papillon,30939,14090,0.4554122628397815,1435,0.0463815895794951,0.7822265625,0.80908203125,0.8818359375
maillot,30939,13376,0.4323345938782766,1448,0.0468017712272536,0.402587890625,0.40869140625,0.3759765625
mongoose,30939,14906,0.4817867416529299,1460,0.0471896312097999,0.8017578125,0.42822265625,0.951171875
paddlewheel,30939,18706,0.6046090694592585,1460,0.0471896312097999,0.2490234375,0.1566162109375,0.180908203125
loupe,30939,12678,0.4097740715601667,1484,0.0479653511748925,0.44189453125,0.49267578125,0.86376953125
geyser,30939,14223,0.459711044313003,1488,0.0480946378357413,0.513671875,0.6953125,0.73095703125
abacus,30939,13624,0.4403503668509002,1498,0.0484178544878632,0.97021484375,0.9853515625,0.95458984375
snail,30939,12670,0.4095154982384692,1507,0.0487087494747729,0.95263671875,0.9111328125,0.93505859375
ladybug,30939,15630,0.5051876272665567,1514,0.0489350011312582,0.77001953125,0.623046875,0.810546875
sundial,30939,13595,0.4394130385597466,1517,0.0490319661268948,0.94384765625,0.57373046875,0.86279296875
lacewing,30939,15011,0.4851805165002101,1545,0.0499369727528362,0.728515625,0.96728515625,0.98193359375
